Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
CUST-SPPT-W7-MAC-C,"Trellix Software Support on Windows 7 - TAC-Client
Extended Support for Application Control for Desktops. Allows support for Windows 7 and Windows 7 Embedded / POSReady between Jan 1, 2022 and Dec 31, 2026
REQUIREMENTS: Windows 7 supported Versions 8.3 and 8.4  Windows 7 Embedded / POSReady supported Version 8.0 only. Can be sold to new opportunities which use version 8.3.6 or later and does not require in-field deployment. Maximum term of 1yr quotable and requires annual Product Management review and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-25,MAC-Client Extended Win7 Support 1Yr,MACYWM-AA,148.82,MACYWM-AA-AA,
B,26-50,MAC-Client Extended Win7 Support 1Yr,MACYWM-AA,120.53,MACYWM-AA-BA,
C,51-100,MAC-Client Extended Win7 Support 1Yr,MACYWM-AA,119.08,MACYWM-AA-CA,
D,101-250,MAC-Client Extended Win7 Support 1Yr,MACYWM-AA,104.16,MACYWM-AA-DA,
E,251-500,MAC-Client Extended Win7 Support 1Yr,MACYWM-AA,101.27,MACYWM-AA-EA,
F,501-1000,MAC-Client Extended Win7 Support 1Yr,MACYWM-AA,92.3,MACYWM-AA-FA,
G,1001-2000,MAC-Client Extended Win7 Support 1Yr,MACYWM-AA,82.17,MACYWM-AA-GA,
H,2001-5000,MAC-Client Extended Win7 Support 1Yr,MACYWM-AA,61.66,MACYWM-AA-HA,
I,5001-10000,MAC-Client Extended Win7 Support 1Yr,MACYWM-AA,46.07,MACYWM-AA-IA,
J,10001-+,MAC-Client Extended Win7 Support 1Yr,MACYWM-AA,34.68,MACYWM-AA-JA,
CUST-SPPT-W7-MCC-C,"Trellix Software Support on Windows 7 - TCC-Client
Extended Support for Change Control for Desktops and Integrity Control for Fixed Function Devices. Allows support for Windows 7 and Windows 7 Embedded / POSReady between Jan 1, 2022 and Dec 31, 2026
REQUIREMENTS: Windows 7 supported Versions 8.3 and 8.4Windows 7 Embedded / POSReady supported Version 8.0 only. Can be sold to new opportunities which use version 8.3.6 or later and does not require in-field deployment. Maximum term of 1yr quotable and requires annual Product Management review and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-25,MCC-Client Extended Win7 Support 1Yr,MCCYWM-AA,367.44,MCCYWM-AA-AA,
B,26-50,MCC-Client Extended Win7 Support 1Yr,MCCYWM-AA,334.46,MCCYWM-AA-BA,
C,51-100,MCC-Client Extended Win7 Support 1Yr,MCCYWM-AA,304.36,MCCYWM-AA-CA,
D,101-250,MCC-Client Extended Win7 Support 1Yr,MCCYWM-AA,266.2,MCCYWM-AA-DA,
E,251-500,MCC-Client Extended Win7 Support 1Yr,MCCYWM-AA,242.28,MCCYWM-AA-EA,
F,501-1000,MCC-Client Extended Win7 Support 1Yr,MCCYWM-AA,220.47,MCCYWM-AA-FA,
G,1001-2000,MCC-Client Extended Win7 Support 1Yr,MCCYWM-AA,200.52,MCCYWM-AA-GA,
H,2001-5000,MCC-Client Extended Win7 Support 1Yr,MCCYWM-AA,169.9,MCCYWM-AA-HA,
I,5001-10000,MCC-Client Extended Win7 Support 1Yr,MCCYWM-AA,149.22,MCCYWM-AA-IA,
J,10001-+,MCC-Client Extended Win7 Support 1Yr,MCCYWM-AA,136.65,MCCYWM-AA-JA,
CUST-SPPT-W7-MCC-S,"Trellix Software Support on Legacy Windows Server - TCC-Server
Extended Support for Change Control for Servers. Allows support for Windows Server 2008 R2, 2012, 2012 R2 between Jan 1, 2022 and Dec 31, 2026
REQUIREMENTS: Windows Server 2008 R2, 2012, 2012 R2 supported Versions 8.3 and 8.4. Can be sold to new opportunities which use version 8.3.6 or later and does not require in-field deployment. Maximum term of 1yr quotable and requires annual Product Management review and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-25,MCC-Server Extended Win7 Support 1Yr,MCCYWM-AB,1421.07,MCCYWM-AB-AA,
B,26-50,MCC-Server Extended Win7 Support 1Yr,MCCYWM-AB,1391.78,MCCYWM-AB-BA,
C,51-100,MCC-Server Extended Win7 Support 1Yr,MCCYWM-AB,1362.47,MCCYWM-AB-CA,
D,101-250,MCC-Server Extended Win7 Support 1Yr,MCCYWM-AB,1318.52,MCCYWM-AB-DA,
E,251-500,MCC-Server Extended Win7 Support 1Yr,MCCYWM-AB,1256.6,MCCYWM-AB-EA,
F,501-1000,MCC-Server Extended Win7 Support 1Yr,MCCYWM-AB,1181.22,MCCYWM-AB-FA,
G,1001-2000,MCC-Server Extended Win7 Support 1Yr,MCCYWM-AB,1063.1,MCCYWM-AB-GA,
H,2001-5000,MCC-Server Extended Win7 Support 1Yr,MCCYWM-AB,956.84,MCCYWM-AB-HA,
I,5001-10000,MCC-Server Extended Win7 Support 1Yr,MCCYWM-AB,841.9,MCCYWM-AB-IA,
J,10001-+,MCC-Server Extended Win7 Support 1Yr,MCCYWM-AB,732.5,MCCYWM-AB-JA,
CUST-SPPT-WIN-VSE-C,"Trellix Software Support on Legacy Windows - VSE-Client
Extended Support for VirusScan Enterprise-Client.  Allows support for Windows 7, Windows 8, and Windows 10 through Dec 31, 2025.
LEVEL OF SUPPORT: Security fixes and DAT Updates only. Case Sensitivity is not supported.
REQUIREMENTS: Version VSE 8.8 Patch 16.  For in-field deployments only (Customer must already have the product installed to receive the custom support). Maximum term of 1yr quotable and requires annual Product Management review and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-25,VSE-Client Extended Win Support 1Yr,VSCYWM-AA,371.15,VSCYWM-AA-AA,
B,26-50,VSE-Client Extended Win Support 1Yr,VSCYWM-AA,300.87,VSCYWM-AA-BA,
C,51-100,VSE-Client Extended Win Support 1Yr,VSCYWM-AA,297.16,VSCYWM-AA-CA,
D,101-250,VSE-Client Extended Win Support 1Yr,VSCYWM-AA,259.85,VSCYWM-AA-DA,
E,251-500,VSE-Client Extended Win Support 1Yr,VSCYWM-AA,252.53,VSCYWM-AA-EA,
F,501-1000,VSE-Client Extended Win Support 1Yr,VSCYWM-AA,230.28,VSCYWM-AA-FA,
G,1001-2000,VSE-Client Extended Win Support 1Yr,VSCYWM-AA,215.24,VSCYWM-AA-GA,
H,2001-5000,VSE-Client Extended Win Support 1Yr,VSCYWM-AA,151.86,VSCYWM-AA-HA,
I,5001-10000,VSE-Client Extended Win Support 1Yr,VSCYWM-AA,133.66,VSCYWM-AA-IA,
J,10001-+,VSE-Client Extended Win Support 1Yr,VSCYWM-AA,122.44,VSCYWM-AA-JA,
CUST-SPPT-WIN-VSE-S,"Trellix Software Support on Legacy Windows Server - VSE-Server
Extended Support for VirusScan Enterprise-Server.  Allows support for Windows Server 2008 R2, Windows Server 2012, 2012 R2, Windows Server 2016, Windows Server 2019 through Dec 31, 2025.
LEVEL OF SUPPORT: Security fixes and DAT Updates only. Case Sensitivity is not supported.
REQUIREMENTS: Version VSE 8.8 Patch 16.  For in-field deployments only (Customer must already have the product installed to receive the custom support). Maximum term of 1yr quotable and requires annual Product Management review and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-25,VSE-Server Extended Win Support 1Yr,VSCYWM-AB,723.61,VSCYWM-AB-AA,
B,26-50,VSE-Server Extended Win Support 1Yr,VSCYWM-AB,615.03,VSCYWM-AB-BA,
C,51-100,VSE-Server Extended Win Support 1Yr,VSCYWM-AB,549.88,VSCYWM-AB-CA,
D,101-250,VSE-Server Extended Win Support 1Yr,VSCYWM-AB,492.05,VSCYWM-AB-DA,
E,251-500,VSE-Server Extended Win Support 1Yr,VSCYWM-AB,470.34,VSCYWM-AB-EA,
F,501-1000,VSE-Server Extended Win Support 1Yr,VSCYWM-AB,441.38,VSCYWM-AB-FA,
G,1001-2000,VSE-Server Extended Win Support 1Yr,VSCYWM-AB,412.39,VSCYWM-AB-GA,
H,2001-5000,VSE-Server Extended Win Support 1Yr,VSCYWM-AB,376.24,VSCYWM-AB-HA,
I,5001-10000,VSE-Server Extended Win Support 1Yr,VSCYWM-AB,354.52,VSCYWM-AB-IA,
J,10001-+,VSE-Server Extended Win Support 1Yr,VSCYWM-AB,332.94,VSCYWM-AB-JA,
CUST-SPPT-ACD,"Trellix Legacy Support for Application and Change Control - Desktop
Application Control for Desktop and Change Control for Desktop incremental fee for conversion of Business Support to Custom Technical Support.  For devices running unsupported legacy Windows XP, Windows Embedded Point of Service (WEPOS), POSReady 2009 through Dec 31, 2026 (EOL)
Custom Support Incremental Fee Pricing lists at a percentage of the equivalent standard Business Support rate for the product.
·         Terms after 30 June 2019 = 500%
LEVEL OF SUPPORT: Phone support only, with specific limitations and exclusions in rights to future security updates, bug and hot fixes and new version, or feature, releases
REQUIREMENTS: Designated Legacy Custom Support Version 6.2 Only; Support Term CANNOT extend beyond stated EOL.  For in-field deployments only (Customer must already have the product installed to receive the custom support).  Maximum term of 1yr quotable and requires annual Product Management review and approval.
",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,App Ctl PCs 1Yr Lgcy OS Cust Supt,ACDYWM-AA,Call For Quote,ACDYWM-AA-AA,
CUST-SPPT-ACS,"Trellix Legacy Support for Application and Change Control - Server
Application Control for Server and Change Control for Server incremental fee for conversion of Business Support to Custom Technical Support.  For devices running unsupported legacy Windows Server 2003 and 2008 through Dec 31, 2026 (EOL)
Custom Support Incremental Fee Pricing lists at a percentage of the equivalent standard Business Support rate for the product.
·         Terms after 30 June 2019 = 500%
LEVEL OF SUPPORT: Phone support only, with specific limitations and exclusions in rights to future security updates, bug and hot fixes and new version, or feature, releases
REQUIREMENTS: Designated Legacy Custom Support Version 6.2 Only; Support Term CANNOT extend beyond stated EOL. For in-field deployments only (Customer must already have the product installed to receive the custom support). Maximum term of 1yr quotable and requires annual Product Management review and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,App Ctl SVRs 1Yr Lgcy OS Cust Supt,ACSYWM-AA,Call For Quote,ACSYWM-AA-AA,
CUST-SPPT-WIN-HX,"Trellix Software Support on Legacy Windows - HX
Support contract offering to provide support for HX running on older operating systems.  Allows support for Windows XP SP3, Windows Vista SP2, Windows Server 2003 SP2, Windows Server 2003 R2 and Windows Server 2008 Standard between Jul 1, 2023 and Dec 31, 2025.
INCLUDES:  Critical bugfixes and Security updates depending on the operating system vendor and technical limitations.
LIMITATIONS:  Limited to Endpoint Security Agent version 30.19 only. Does not include new features.
REQUIREMENT:  Requires active HX subscription on the endpoints requiring custom support. Maximum term of 1yr quotable and requires annual Product Management review and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-250,HX Extended Win Support 1Yr,HXWYWM-AA,391.04,HXWYWM-AA-AA,
B,251-1000,HX Extended Win Support 1Yr,HXWYWM-AA,349.45,HXWYWM-AA-BA,
C,1001-2000,HX Extended Win Support 1Yr,HXWYWM-AA,307.85,HXWYWM-AA-CA,
D,2001-5000,HX Extended Win Support 1Yr,HXWYWM-AA,274.57,HXWYWM-AA-DA,
E,5001-10000,HX Extended Win Support 1Yr,HXWYWM-AA,216.32,HXWYWM-AA-EA,
F,10001-+,HX Extended Win Support 1Yr,HXWYWM-AA,158.09,HXWYWM-AA-FA,
CUST-SPPT-EDR,"Trellix Software Extended Support on Windows - EDR
Extended Support for EDR running on older operating systems. Allows support for EDR on Windows 7 and Windows 8.1 between Jan 1, 2024 and Dec 31, 2025.
INCLUDES: Critical bug fixes and Security updates. Does not include new feature releases.
LIMITATIONS: Limited to EDR Version 4.2.0.
REQUIREMENT: Requires active EDR subscription on the endpoints requiring custom support. Maximum term of 1yr quotable and requires annual Product Management review and approval. For extended support on any other legacy OS apart from Windows 7 and Windows 8.1, review with Product Management for feasibility and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-250,EDR Extended Win Support 1Yr,EDRYWM-AA,266.06,EDRYWM-AA-AA,
B,251-1000,EDR Extended Win Support 1Yr,EDRYWM-AA,244.7,EDRYWM-AA-BA,
C,1001-2000,EDR Extended Win Support 1Yr,EDRYWM-AA,225.09,EDRYWM-AA-CA,
D,2001-5000,EDR Extended Win Support 1Yr,EDRYWM-AA,210.7,EDRYWM-AA-DA,
E,5001-10000,EDR Extended Win Support 1Yr,EDRYWM-AA,199.7,EDRYWM-AA-EA,
F,10001-+,EDR Extended Win Support 1Yr,EDRYWM-AA,184.76,EDRYWM-AA-FA,
,Hermes Endpoint Subscriptions,,,,,
EPEES-T,"Endpoint Security Essentials Edition (Enterprise)(T)
LICENSE: Per Endpoint
DELIVERABLE: On-premise or Cloud deployment with license keys for Agents, Content and Support with activation email.
MANAGEMENT: Trellix Endpoint Security (HX)
CONTENT: Comprehensive Protection plus Basic Investigation. Proactively stop advanced threats and attack campaigns at your endpoints to keep your users and data safe. Includes Integrated next-gen AV, exploit detection, behavior monitoring, endpoint containment, optional modules (such as Logon Tracker and Device Control for removable storage devices), EDR with basic investigation and forensics for Windows, macOS and Linux platforms. Upto 10 VA licenses included in the subscription but must be quoted separately.
REQUIREMENTS: Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec ES Ed (endpt) 2W 1:1TE(T),EPES2WECE-AT,113.56,EPES2WECE-AT-AA,
B,251-1000,Endpoint Sec ES Ed (endpt) 2W 1:1TE(T),EPES2WECE-AT,101.94,EPES2WECE-AT-BA,
C,1001-2000,Endpoint Sec ES Ed (endpt) 2W 1:1TE(T),EPES2WECE-AT,90.28,EPES2WECE-AT-CA,
D,2001-5000,Endpoint Sec ES Ed (endpt) 2W 1:1TE(T),EPES2WECE-AT,75.72,EPES2WECE-AT-DA,
E,5001-10000,Endpoint Sec ES Ed (endpt) 2W 1:1TE(T),EPES2WECE-AT,61.15,EPES2WECE-AT-EA,
F,10001-20000,Endpoint Sec ES Ed (endpt) 2W 1:1TE(T),EPES2WECE-AT,43.67,EPES2WECE-AT-FA,
G,20001-50000,Endpoint Sec ES Ed (endpt) 2W 1:1TE(T),EPES2WECE-AT,34.95,EPES2WECE-AT-GA,
H,50001-+,Endpoint Sec ES Ed (endpt) 2W 1:1TE(T),EPES2WECE-AT,29.12,EPES2WECE-AT-HA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec ES Ed (endpt) 1W 1:1TE(T),EPES1WECE-AT,130.63,EPES1WECE-AT-AA,
B,251-1000,Endpoint Sec ES Ed (endpt) 1W 1:1TE(T),EPES1WECE-AT,117.22,EPES1WECE-AT-BA,
C,1001-2000,Endpoint Sec ES Ed (endpt) 1W 1:1TE(T),EPES1WECE-AT,103.81,EPES1WECE-AT-CA,
D,2001-5000,Endpoint Sec ES Ed (endpt) 1W 1:1TE(T),EPES1WECE-AT,87.07,EPES1WECE-AT-DA,
E,5001-10000,Endpoint Sec ES Ed (endpt) 1W 1:1TE(T),EPES1WECE-AT,70.29,EPES1WECE-AT-EA,
F,10001-20000,Endpoint Sec ES Ed (endpt) 1W 1:1TE(T),EPES1WECE-AT,50.27,EPES1WECE-AT-FA,
G,20001-50000,Endpoint Sec ES Ed (endpt) 1W 1:1TE(T),EPES1WECE-AT,40.18,EPES1WECE-AT-GA,
H,50001-+,Endpoint Sec ES Ed (endpt) 1W 1:1TE(T),EPES1WECE-AT,33.49,EPES1WECE-AT-HA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec ES Ed (endpt) OF 1:1TE(T),EPESOFECE-AT,136.3,EPESOFECE-AT-AA,
B,251-1000,Endpoint Sec ES Ed (endpt) OF 1:1TE(T),EPESOFECE-AT,122.31,EPESOFECE-AT-BA,
C,1001-2000,Endpoint Sec ES Ed (endpt) OF 1:1TE(T),EPESOFECE-AT,108.33,EPESOFECE-AT-CA,
D,2001-5000,Endpoint Sec ES Ed (endpt) OF 1:1TE(T),EPESOFECE-AT,90.85,EPESOFECE-AT-DA,
E,5001-10000,Endpoint Sec ES Ed (endpt) OF 1:1TE(T),EPESOFECE-AT,73.37,EPESOFECE-AT-EA,
F,10001-20000,Endpoint Sec ES Ed (endpt) OF 1:1TE(T),EPESOFECE-AT,52.43,EPESOFECE-AT-FA,
G,20001-50000,Endpoint Sec ES Ed (endpt) OF 1:1TE(T),EPESOFECE-AT,41.94,EPESOFECE-AT-GA,
H,50001-+,Endpoint Sec ES Ed (endpt) OF 1:1TE(T),EPESOFECE-AT,34.95,EPESOFECE-AT-HA,
EPUES-T,"Endpoint Security Essentials Edition(T)
LICENSE: Per User
DELIVERABLE: On-premise or Cloud deployment with license keys for Agents, Content and Support with activation email.
MANAGEMENT: Trellix Endpoint Security (HX)
CONTENT: Comprehensive Protection plus Basic Investigation. Proactively stop advanced threats and attack campaigns at your endpoints to keep your users and data safe. Includes Integrated next-gen AV, exploit detection, behavior monitoring, endpoint containment, optional modules (such as Logon Tracker and Device Control for removable storage devices), EDR with basic investigation and forensics for Windows, macOS and Linux platforms. Upto 10 VA licenses included in the subscription but must be quoted separately.
REQUIREMENTS: Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.
",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec ES Ed (user) 2W 1:1TE(T),EPES2WECE-AA,136.85,EPES2WECE-AA-AA,
B,251-1000,Endpoint Sec ES Ed (user) 2W 1:1TE(T),EPES2WECE-AA,122.31,EPES2WECE-AA-BA,
C,1001-2000,Endpoint Sec ES Ed (user) 2W 1:1TE(T),EPES2WECE-AA,107.74,EPES2WECE-AA-CA,
D,2001-5000,Endpoint Sec ES Ed (user) 2W 1:1TE(T),EPES2WECE-AA,96.1,EPES2WECE-AA-DA,
E,5001-10000,Endpoint Sec ES Ed (user) 2W 1:1TE(T),EPES2WECE-AA,75.72,EPES2WECE-AA-EA,
F,10001-+,Endpoint Sec ES Ed (user) 2W 1:1TE(T),EPES2WECE-AA,55.32,EPES2WECE-AA-FA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec ES Ed (user) 1W 1:1TE(T),EPES1WECE-AA,157.42,EPES1WECE-AA-AA,
B,251-1000,Endpoint Sec ES Ed (user) 1W 1:1TE(T),EPES1WECE-AA,140.67,EPES1WECE-AA-BA,
C,1001-2000,Endpoint Sec ES Ed (user) 1W 1:1TE(T),EPES1WECE-AA,123.9,EPES1WECE-AA-CA,
D,2001-5000,Endpoint Sec ES Ed (user) 1W 1:1TE(T),EPES1WECE-AA,110.54,EPES1WECE-AA-DA,
E,5001-10000,Endpoint Sec ES Ed (user) 1W 1:1TE(T),EPES1WECE-AA,87.07,EPES1WECE-AA-EA,
F,10001-+,Endpoint Sec ES Ed (user) 1W 1:1TE(T),EPES1WECE-AA,63.62,EPES1WECE-AA-FA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec ES Ed (user) OF 1:1TE(T),EPESOFECE-AA,164.25,EPESOFECE-AA-AA,
B,251-1000,Endpoint Sec ES Ed (user) OF 1:1TE(T),EPESOFECE-AA,146.78,EPESOFECE-AA-BA,
C,1001-2000,Endpoint Sec ES Ed (user) OF 1:1TE(T),EPESOFECE-AA,129.3,EPESOFECE-AA-CA,
D,2001-5000,Endpoint Sec ES Ed (user) OF 1:1TE(T),EPESOFECE-AA,115.31,EPESOFECE-AA-DA,
E,5001-10000,Endpoint Sec ES Ed (user) OF 1:1TE(T),EPESOFECE-AA,90.85,EPESOFECE-AA-EA,
F,10001-+,Endpoint Sec ES Ed (user) OF 1:1TE(T),EPESOFECE-AA,66.42,EPESOFECE-AA-FA,
EPEPW-T,"Endpoint Security Power Edition (Enterprise)(T)
LICENSE: Per Endpoint
DELIVERABLE: On-premise or Cloud deployment with license keys for Agents, Content and Support with activation email.
MANAGEMENT: Trellix Endpoint Security (HX)
CONTENT: Comprehensive Protection plus Advanced Investigation. Proactively stop advanced threats and attack campaigns at your endpoints to keep your users and data safe. Includes Integrated next-gen AV, exploit detection, behavior monitoring, endpoint containment, optional modules (such as Host Remediation, Logon Tracker and Device Control for removable storage devices), EDR with advanced investigation and forensics for Windows, macOS and Linux platforms. Upto 10 VA licenses included in the subscription but must be quoted separately.
REQUIREMENTS: Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec PWR Ed (endpt) 2W 1:1TE(T),EPPW2WECE-AT,170.35,EPPW2WECE-AT-AA,
B,251-1000,Endpoint Sec PWR Ed (endpt) 2W 1:1TE(T),EPPW2WECE-AT,152.88,EPPW2WECE-AT-BA,
C,1001-2000,Endpoint Sec PWR Ed (endpt) 2W 1:1TE(T),EPPW2WECE-AT,135.4,EPPW2WECE-AT-CA,
D,2001-5000,Endpoint Sec PWR Ed (endpt) 2W 1:1TE(T),EPPW2WECE-AT,113.56,EPPW2WECE-AT-DA,
E,5001-10000,Endpoint Sec PWR Ed (endpt) 2W 1:1TE(T),EPPW2WECE-AT,91.73,EPPW2WECE-AT-EA,
F,10001-20000,Endpoint Sec PWR Ed (endpt) 2W 1:1TE(T),EPPW2WECE-AT,65.54,EPPW2WECE-AT-FA,
G,20001-50000,Endpoint Sec PWR Ed (endpt) 2W 1:1TE(T),EPPW2WECE-AT,52.43,EPPW2WECE-AT-GA,
H,50001-+,Endpoint Sec PWR Ed (endpt) 2W 1:1TE(T),EPPW2WECE-AT,43.67,EPPW2WECE-AT-HA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec PWR Ed (endpt) 1W 1:1TE(T),EPPW1WECE-AT,187.43,EPPW1WECE-AT-AA,
B,251-1000,Endpoint Sec PWR Ed (endpt) 1W 1:1TE(T),EPPW1WECE-AT,168.19,EPPW1WECE-AT-BA,
C,1001-2000,Endpoint Sec PWR Ed (endpt) 1W 1:1TE(T),EPPW1WECE-AT,148.97,EPPW1WECE-AT-CA,
D,2001-5000,Endpoint Sec PWR Ed (endpt) 1W 1:1TE(T),EPPW1WECE-AT,124.92,EPPW1WECE-AT-DA,
E,5001-10000,Endpoint Sec PWR Ed (endpt) 1W 1:1TE(T),EPPW1WECE-AT,100.89,EPPW1WECE-AT-EA,
F,10001-20000,Endpoint Sec PWR Ed (endpt) 1W 1:1TE(T),EPPW1WECE-AT,72.09,EPPW1WECE-AT-FA,
G,20001-50000,Endpoint Sec PWR Ed (endpt) 1W 1:1TE(T),EPPW1WECE-AT,57.66,EPPW1WECE-AT-GA,
H,50001-+,Endpoint Sec PWR Ed (endpt) 1W 1:1TE(T),EPPW1WECE-AT,48.06,EPPW1WECE-AT-HA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec PWR Ed (endpt) OF 1:1TE(T),EPPWOFECE-AT,193.09,EPPWOFECE-AT-AA,
B,251-1000,Endpoint Sec PWR Ed (endpt) OF 1:1TE(T),EPPWOFECE-AT,173.27,EPPWOFECE-AT-BA,
C,1001-2000,Endpoint Sec PWR Ed (endpt) OF 1:1TE(T),EPPWOFECE-AT,153.45,EPPWOFECE-AT-CA,
D,2001-5000,Endpoint Sec PWR Ed (endpt) OF 1:1TE(T),EPPWOFECE-AT,128.71,EPPWOFECE-AT-DA,
E,5001-10000,Endpoint Sec PWR Ed (endpt) OF 1:1TE(T),EPPWOFECE-AT,103.94,EPPWOFECE-AT-EA,
F,10001-20000,Endpoint Sec PWR Ed (endpt) OF 1:1TE(T),EPPWOFECE-AT,74.25,EPPWOFECE-AT-FA,
G,20001-50000,Endpoint Sec PWR Ed (endpt) OF 1:1TE(T),EPPWOFECE-AT,59.42,EPPWOFECE-AT-GA,
H,50001-+,Endpoint Sec PWR Ed (endpt) OF 1:1TE(T),EPPWOFECE-AT,49.51,EPPWOFECE-AT-HA,
EPEPWU-T,"Endpoint Security Power Edition (Enterprise) - UPGRADE(T)
LICENSE: Per Endpoint
DELIVERABLE: On-premise or Cloud deployment with license keys for Agents, Content and Support with activation email.
MANAGEMENT: Trellix Endpoint Security (HX)
CONTENT: Comprehensive Protection plus Advanced Investigation. Proactively stop advanced threats and attack campaigns at your endpoints to keep your users and data safe. Includes Integrated next-gen AV, exploit detection, behavior monitoring, endpoint containment, optional modules (such as Host Remediation, Logon Tracker and Device Control for removable storage devices), EDR with advanced investigation and forensics for Windows, macOS and Linux platforms. Upto 10 VA licenses included in the subscription but must be quoted separately.
REQUIREMENTS: Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,EndptSec PWR Ed UP (endpt) 2W 1:1TE(T),EPPW2WECE-DT,170.35,EPPW2WECE-DT-AA,
B,251-1000,EndptSec PWR Ed UP (endpt) 2W 1:1TE(T),EPPW2WECE-DT,152.88,EPPW2WECE-DT-BA,
C,1001-2000,EndptSec PWR Ed UP (endpt) 2W 1:1TE(T),EPPW2WECE-DT,135.4,EPPW2WECE-DT-CA,
D,2001-5000,EndptSec PWR Ed UP (endpt) 2W 1:1TE(T),EPPW2WECE-DT,113.56,EPPW2WECE-DT-DA,
E,5001-10000,EndptSec PWR Ed UP (endpt) 2W 1:1TE(T),EPPW2WECE-DT,91.73,EPPW2WECE-DT-EA,
F,10001-20000,EndptSec PWR Ed UP (endpt) 2W 1:1TE(T),EPPW2WECE-DT,65.54,EPPW2WECE-DT-FA,
G,20001-50000,EndptSec PWR Ed UP (endpt) 2W 1:1TE(T),EPPW2WECE-DT,52.43,EPPW2WECE-DT-GA,
H,50001-+,EndptSec PWR Ed UP (endpt) 2W 1:1TE(T),EPPW2WECE-DT,43.67,EPPW2WECE-DT-HA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,EndptSec PWR Ed UP (endpt) 1W 1:1TE(T),EPPW1WECE-DT,187.43,EPPW1WECE-DT-AA,
B,251-1000,EndptSec PWR Ed UP (endpt) 1W 1:1TE(T),EPPW1WECE-DT,168.19,EPPW1WECE-DT-BA,
C,1001-2000,EndptSec PWR Ed UP (endpt) 1W 1:1TE(T),EPPW1WECE-DT,148.97,EPPW1WECE-DT-CA,
D,2001-5000,EndptSec PWR Ed UP (endpt) 1W 1:1TE(T),EPPW1WECE-DT,124.92,EPPW1WECE-DT-DA,
E,5001-10000,EndptSec PWR Ed UP (endpt) 1W 1:1TE(T),EPPW1WECE-DT,100.89,EPPW1WECE-DT-EA,
F,10001-20000,EndptSec PWR Ed UP (endpt) 1W 1:1TE(T),EPPW1WECE-DT,72.09,EPPW1WECE-DT-FA,
G,20001-50000,EndptSec PWR Ed UP (endpt) 1W 1:1TE(T),EPPW1WECE-DT,57.66,EPPW1WECE-DT-GA,
H,50001-+,EndptSec PWR Ed UP (endpt) 1W 1:1TE(T),EPPW1WECE-DT,48.06,EPPW1WECE-DT-HA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,EndptSec PWR Ed UP (endpt) OF 1:1TE(T),EPPWOFECE-DT,193.09,EPPWOFECE-DT-AA,
B,251-1000,EndptSec PWR Ed UP (endpt) OF 1:1TE(T),EPPWOFECE-DT,173.27,EPPWOFECE-DT-BA,
C,1001-2000,EndptSec PWR Ed UP (endpt) OF 1:1TE(T),EPPWOFECE-DT,153.45,EPPWOFECE-DT-CA,
