Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
A,100-250,Email Sec Cld Ed UP (user) 2W 1:1TE,EMCL2WE1E-DA,107.87,EMCL2WE1E-DA-AA,
B,251-1000,Email Sec Cld Ed UP (user) 2W 1:1TE,EMCL2WE1E-DA,76.41,EMCL2WE1E-DA-BA,
C,1001-2000,Email Sec Cld Ed UP (user) 2W 1:1TE,EMCL2WE1E-DA,62.93,EMCL2WE1E-DA-CA,
D,2001-5000,Email Sec Cld Ed UP (user) 2W 1:1TE,EMCL2WE1E-DA,58.43,EMCL2WE1E-DA-DA,
E,5001-10000,Email Sec Cld Ed UP (user) 2W 1:1TE,EMCL2WE1E-DA,56.18,EMCL2WE1E-DA-EA,
F,10001-+,Email Sec Cld Ed UP (user) 2W 1:1TE,EMCL2WE1E-DA,47.19,EMCL2WE1E-DA-FA,
EMUCA,"Email Security Cloud AntiVirus/AntiSpam Edition(F)
LICENSE: Per User
DELIVERABLE: SaaS with activation email
CONTENT: Email Cloud including AntiVirus/AntiSpam functionality.
MANAGEMENT: Email Cloud has its own console
REQUIREMENTS:  Physical/virtual appliance deployment options are not relevant to the Cloud Service solution 
NOTE:  Trellix-F IAM hosted only",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Email Sec Cld AVAS Ed (user) 2W 1:1TE,EMCA2WE1E-AA,158.6,EMCA2WE1E-AA-AA,
B,251-1000,Email Sec Cld AVAS Ed (user) 2W 1:1TE,EMCA2WE1E-AA,112.33,EMCA2WE1E-AA-BA,
C,1001-2000,Email Sec Cld AVAS Ed (user) 2W 1:1TE,EMCA2WE1E-AA,92.5,EMCA2WE1E-AA-CA,
D,2001-5000,Email Sec Cld AVAS Ed (user) 2W 1:1TE,EMCA2WE1E-AA,73.04,EMCA2WE1E-AA-DA,
E,5001-10000,Email Sec Cld AVAS Ed (user) 2W 1:1TE,EMCA2WE1E-AA,70.25,EMCA2WE1E-AA-EA,
F,10001-+,Email Sec Cld AVAS Ed (user) 2W 1:1TE,EMCA2WE1E-AA,58.99,EMCA2WE1E-AA-FA,
EMUCAU,"Email Security Cloud AntiVirus/AntiSpam Edition - Upgrade(F)
LICENSE: Per User
DELIVERABLE: SaaS with activation email
CONTENT: Email Cloud including AntiVirus/AntiSpam functionality.
MANAGEMENT: Email Cloud has its own console
REQUIREMENTS:  Physical/virtual appliance deployment options are not relevant to the Cloud Service solution 
NOTE:  Trellix-F IAM hosted only",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Email Sec Cld AVAS Ed UP (user) 2W 1:1TE,EMCA2WE1E-DA,158.6,EMCA2WE1E-DA-AA,
B,251-1000,Email Sec Cld AVAS Ed UP (user) 2W 1:1TE,EMCA2WE1E-DA,112.33,EMCA2WE1E-DA-BA,
C,1001-2000,Email Sec Cld AVAS Ed UP (user) 2W 1:1TE,EMCA2WE1E-DA,92.5,EMCA2WE1E-DA-CA,
D,2001-5000,Email Sec Cld AVAS Ed UP (user) 2W 1:1TE,EMCA2WE1E-DA,73.04,EMCA2WE1E-DA-DA,
E,5001-10000,Email Sec Cld AVAS Ed UP (user) 2W 1:1TE,EMCA2WE1E-DA,70.25,EMCA2WE1E-DA-EA,
F,10001-+,Email Sec Cld AVAS Ed UP (user) 2W 1:1TE,EMCA2WE1E-DA,58.99,EMCA2WE1E-DA-FA,
,Hermes Email Virtual Appliance Deployment Options,,,,,
EM-VA,"Email Security Sensor Virtual(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
CONTENT: Performance up to 1250 unique attachments per hour
REQUIREMENTS: Only for including as a VM deployment option for customers with a base Hermes Email Server Edition subscription.
NOTE: Sensor requires VX (virtual execution) in any form factor.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,EM Virt Appl Sensor SW PERP LIC,VEMSCAE-AT,0,VEMSCAE-ATAA,
EM7700-BM-VA,"Email Security 7700 BareMetal Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: AMI image that can be downloaded from Trellix Cloud portal. Activation code is sent via an email.
CONTENT: Performance up to 6100 unique attachments per hour.
REQUIREMENTS: Only for including as a VM deployment option for customers with a base Hermes Email Server Edition subscription.
NOTE: BareMetal appliance is an integrated appliance like any physical appliance.  No seperate VX (virtual execution) is needed as It runs on c5 metal AWS instance.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,EM 7700 BM Virt Appl SW PERP LIC,VEMB7700CAE-AT,0,VEMB7700CAE-AT-AA,
,Hermes Email Hardware Appliance Deployment Options,,,,,
EM3600,"EM 3600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
CONTENT:  Performance up to 875 unique attachments per hour
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Email Server Edition subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,EM 3600 Appliance,EM-3600,35957.79,EM-3600A,
EM5600,"EM 5600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
CONTENT:  Performance up to 2200 unique attachments per hour
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Email Server Edition subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,EM 5600 Appliance,EM-5600,71915.57,EM-5600A,
EM8600,"EM 8600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
CONTENT:  Performance up to 3300 unique attachments per hour
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Email Server Edition subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,EM 8600 Appliance,EM-8600,107873.36,EM-8600A,
,Hermes File Protect Subscriptions,,,,,
NWEFX,"File Security (Enterprise)(F)
LICENSE: Per Appliance
Content: File Security",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,File Security 2W 1:1TE,NWFX2WE1E-AA,142332.9,NWFX2WE1E-AA-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,File Security 1W 1:1TE,NWFX1WE1E-AA,156566.19,NWFX1WE1E-AA-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,File Security OF 1:1TE,NWFXOFE1E-AA,170799.48,NWFXOFE1E-AA-AA,
,Hermes On-Prem File Protect Hardware Deployment Options,,,,,
NWFX6600,"File Protect 6600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes File Security subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,File Protect 6600 Appliance,NWFX-6600,133557.49,NWFX-6600A,
,IVX File Share Connector Virtual Appliance Deployment Options,,,,,
NWFX-VA,"IVX File Share Connector(Formerly FX-VA)(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
REQUIREMENTS: Only for including as a VM deployment option for customers with IVX Cloud, IVX Virtual, or IVX On-Prem subscription.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,File Share Connector SW PERP LIC,VNWFXCAE-AT,0,VNWFXCAE-AT-AA,
,IVX Enterprise On-Prem - Hardware Appliances,,,,,
5600MVX,"5600 IVX Enterprise (Formerly MVX Compute) Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for a base Hermes subscription related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,5600 IVX Enterprise Appliance,MVX-5600,23099.98,MVX-5600A,
5600MVX-SW,"5600 IVX Enterprise  (Formerly MVX Compute) Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5600IVX Enterprise appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for a base Hermes subscription related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,5600 IVX Ent Appl SW PERP LIC,MVX5600CAE-AT,124002.41,MVX5600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,5600 IVX Ent Appl SW 1yr TE,MVX5600PTM-AT,31007.38,MVX5600PTM-AT-AA,
5600MVX-DTI,"5600 IVX Enterprise  (Formerly MVX Compute) Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5600IVX Enterprise appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 IVX Ent Appl DTI 2W 1:1TE,MVX5600D2WGAEAT,34452.67,MVX5600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 IVX Ent Appl DTI 1W 1:1TE,MVX5600D1WGAEAT,51678.97,MVX5600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 IVX Ent Appl DTI OF 1:1TE,MVX5600DOFGAEAT,55124.23,MVX5600DOFGAEAT-AA,
12600MVX,"12600 IVX Enterprise  (Formerly MVX Compute) Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for a base Hermes subscription related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,12600 IVX Enterprise Appliance,MVX-12600,86800.79,MVX-12600A,
12600MVX-SW,"12600 IVX Enterprise  (Formerly MVX Compute) Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 12600IVX Enterprise appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for a base Hermes subscription related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,12600 IVX Ent Appl SW PERP LIC,MVX12600CAE-AT,488236.11,MVX12600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,12600 IVX Ent Appl SW 1yr TE,MVX12600PTM-AT,106279.14,MVX12600PTM-AT-AA,
12600MVX-DTI,"12600 IVX Enterprise  (Formerly MVX Compute) Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 12600IVX Enterprise appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12600 IVX Ent Appl DTI 2W 1:1TE,MVX1260D2WGAEAT,118087.93,MVX1260D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12600 IVX Ent Appl DTI 1W 1:1TE,MVX1260D1WGAEAT,177131.9,MVX1260D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12600 IVX Ent Appl DTI OF 1:1TE,MVX1260DOFGAEAT,188940.71,MVX1260DOFGAEAT-AA,
,Legacy - Hermes IVX Enterprise Cloud Subscriptions  (Formerly DOD),,,,,
DOD,"IVX Enterprise Cloud (Formely Detection on Demand)(F)
LICENSE: Per User
DELIVERABLE: IVX Enterprise Cloud
REQUIREMENTS: Minimum New Sale Order Quantity is 250 Users
NOTE:  Trellix-F IAM hosted only
Customer purchasing on a Per-User basis may use the Product for up to twenty (20) submissions per User per month of the Product Term, aggregated across all of Customer’s Users. ""Submissions"" are files or other artefacts submitted to the Product by Customer for processing.  User’s here refers to the employee count of the organization.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,IVX Enterprise Cloud 1:1TE,DODE1E-AA,74.48,DODE1E-AA-AA,
B,251-1000,IVX Enterprise Cloud 1:1TE,DODE1E-AA,69.34,DODE1E-AA-BA,
C,1001-2000,IVX Enterprise Cloud 1:1TE,DODE1E-AA,64.21,DODE1E-AA-CA,
D,2001-5000,IVX Enterprise Cloud 1:1TE,DODE1E-AA,61.63,DODE1E-AA-DA,
E,5001-10000,IVX Enterprise Cloud 1:1TE,DODE1E-AA,59.08,DODE1E-AA-EA,
F,10001-20000,IVX Enterprise Cloud 1:1TE,DODE1E-AA,56.5,DODE1E-AA-FA,
G,20001-50000,IVX Enterprise Cloud 1:1TE,DODE1E-AA,53.94,DODE1E-AA-GA,
H,50001-+,IVX Enterprise Cloud 1:1TE,DODE1E-AA,51.36,DODE1E-AA-HA,
,Hermes IVX Investigator Subscriptions (Formerly AX),,,,,
NFEAX,"IVX Investigator (Formerly AX)(F)
LICENSE: Per Appliance
CONTENT: IVX Investigator",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,IVX Investigator 2W 1:1TE,NFAX2WE1E-AT,104876.87,NFAX2WE1E-AT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,IVX Investigator 1W 1:1TE,NFAX1WE1E-AT,120608.4,NFAX1WE1E-AT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,IVX Investigator OF 1:1TE,NFAXOFE1E-AT,125852.25,NFAXOFE1E-AT-AA,
,Hermes IVX Investigator Hardware Appliance Deployment Options (Formerly AX),,,,,
NFAX5600,"IVX Investigator 5600 Appliance  (Formerly AX)(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes IVX Investigator subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,IVX Investigator 5600 Appliance,NFAX-5600,47943.71,NFAX-5600A,
,Helix (SaaS),,,,,
HLXE,"Helix Enterprise Edition(F)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Software as a Service (SaaS) with activation email
CONTENT: Helix is a cloud-hosted security operations platform that allows organizations to take control of any incident from alert to fix. Helix integrates disparate security tools and augments them with next generation SIEM, orchestration, and threat intelligence capabilities to capture the untapped potential of security investments.
NOTE:  Trellix-F IAM hosted only",,,,,
,1Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix Ent Ed 1yr RET 1:1TE,HLXER1E1E-AA,341.02,HLXER1E1E-AA-AA,
B,251-1000,Helix Ent Ed 1yr RET 1:1TE,HLXER1E1E-AA,314.74,HLXER1E1E-AA-BA,
C,1001-2000,Helix Ent Ed 1yr RET 1:1TE,HLXER1E1E-AA,288.53,HLXER1E1E-AA-CA,
D,2001-5000,Helix Ent Ed 1yr RET 1:1TE,HLXER1E1E-AA,262.29,HLXER1E1E-AA-DA,
E,5001-10000,Helix Ent Ed 1yr RET 1:1TE,HLXER1E1E-AA,236.01,HLXER1E1E-AA-EA,
F,10001-20000,Helix Ent Ed 1yr RET 1:1TE,HLXER1E1E-AA,209.79,HLXER1E1E-AA-FA,
G,20001-50000,Helix Ent Ed 1yr RET 1:1TE,HLXER1E1E-AA,201.9,HLXER1E1E-AA-GA,
H,50001-+,Helix Ent Ed 1yr RET 1:1TE,HLXER1E1E-AA,191.41,HLXER1E1E-AA-HA,
,2Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix Ent Ed 2yr RET 1:1TE,HLXER2E1E-AA,479.72,HLXER2E1E-AA-AA,
B,251-1000,Helix Ent Ed 2yr RET 1:1TE,HLXER2E1E-AA,453.49,HLXER2E1E-AA-BA,
C,1001-2000,Helix Ent Ed 2yr RET 1:1TE,HLXER2E1E-AA,427.23,HLXER2E1E-AA-CA,
D,2001-5000,Helix Ent Ed 2yr RET 1:1TE,HLXER2E1E-AA,401.01,HLXER2E1E-AA-DA,
E,5001-10000,Helix Ent Ed 2yr RET 1:1TE,HLXER2E1E-AA,374.78,HLXER2E1E-AA-EA,
F,10001-20000,Helix Ent Ed 2yr RET 1:1TE,HLXER2E1E-AA,348.52,HLXER2E1E-AA-FA,
G,20001-50000,Helix Ent Ed 2yr RET 1:1TE,HLXER2E1E-AA,340.65,HLXER2E1E-AA-GA,
H,50001-+,Helix Ent Ed 2yr RET 1:1TE,HLXER2E1E-AA,330.16,HLXER2E1E-AA-HA,
,3Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix Ent Ed 3yr RET 1:1TE,HLXER3E1E-AA,618.41,HLXER3E1E-AA-AA,
B,251-1000,Helix Ent Ed 3yr RET 1:1TE,HLXER3E1E-AA,596.98,HLXER3E1E-AA-BA,
C,1001-2000,Helix Ent Ed 3yr RET 1:1TE,HLXER3E1E-AA,575.56,HLXER3E1E-AA-CA,
D,2001-5000,Helix Ent Ed 3yr RET 1:1TE,HLXER3E1E-AA,554.11,HLXER3E1E-AA-DA,
E,5001-10000,Helix Ent Ed 3yr RET 1:1TE,HLXER3E1E-AA,532.71,HLXER3E1E-AA-EA,
F,10001-20000,Helix Ent Ed 3yr RET 1:1TE,HLXER3E1E-AA,511.27,HLXER3E1E-AA-FA,
G,20001-50000,Helix Ent Ed 3yr RET 1:1TE,HLXER3E1E-AA,504.83,HLXER3E1E-AA-GA,
H,50001-+,Helix Ent Ed 3yr RET 1:1TE,HLXER3E1E-AA,496.26,HLXER3E1E-AA-HA,
,5Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix Ent Ed 5yr RET 1:1TE,HLXER5E1E-AA,895.89,HLXER5E1E-AA-AA,
B,251-1000,Helix Ent Ed 5yr RET 1:1TE,HLXER5E1E-AA,877.94,HLXER5E1E-AA-BA,
C,1001-2000,Helix Ent Ed 5yr RET 1:1TE,HLXER5E1E-AA,860.08,HLXER5E1E-AA-CA,
D,2001-5000,Helix Ent Ed 5yr RET 1:1TE,HLXER5E1E-AA,842.13,HLXER5E1E-AA-DA,
E,5001-10000,Helix Ent Ed 5yr RET 1:1TE,HLXER5E1E-AA,824.23,HLXER5E1E-AA-EA,
F,10001-20000,Helix Ent Ed 5yr RET 1:1TE,HLXER5E1E-AA,806.32,HLXER5E1E-AA-FA,
G,20001-50000,Helix Ent Ed 5yr RET 1:1TE,HLXER5E1E-AA,800.95,HLXER5E1E-AA-GA,
H,50001-+,Helix Ent Ed 5yr RET 1:1TE,HLXER5E1E-AA,793.78,HLXER5E1E-AA-HA,
,7Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix Ent Ed 7yr RET 1:1TE,HLXER7E1E-AA,1173.33,HLXER7E1E-AA-AA,
B,251-1000,Helix Ent Ed 7yr RET 1:1TE,HLXER7E1E-AA,1158.97,HLXER7E1E-AA-BA,
C,1001-2000,Helix Ent Ed 7yr RET 1:1TE,HLXER7E1E-AA,1144.61,HLXER7E1E-AA-CA,
D,2001-5000,Helix Ent Ed 7yr RET 1:1TE,HLXER7E1E-AA,1130.26,HLXER7E1E-AA-DA,
E,5001-10000,Helix Ent Ed 7yr RET 1:1TE,HLXER7E1E-AA,1115.88,HLXER7E1E-AA-EA,
F,10001-20000,Helix Ent Ed 7yr RET 1:1TE,HLXER7E1E-AA,1101.52,HLXER7E1E-AA-FA,
G,20001-50000,Helix Ent Ed 7yr RET 1:1TE,HLXER7E1E-AA,1097.24,HLXER7E1E-AA-GA,
H,50001-+,Helix Ent Ed 7yr RET 1:1TE,HLXER7E1E-AA,1091.48,HLXER7E1E-AA-HA,
HLXS16,"Helix Search 16(F)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 16.
REQUIREMENTS:  For HLXE customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 16 1:1TE,HLXS16GAE-AA,264.11,HLXS16GAE-AA-AA,
HLXS30,"Helix Search 30(F)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 30.
REQUIREMENTS:  For HLXE customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 30 1:1TE,HLXS30GAE-AA,674.92,HLXS30GAE-AA-AA,
HLXS60,"Helix Search 60(F)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 60.
REQUIREMENTS:  For HLXE customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 60 1:1TE,HLXS60GAE-AA,1555.27,HLXS60GAE-AA-AA,
HLXS90,"Helix Search 90(F)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 90.
REQUIREMENTS:  For HLXE customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 90 1:1TE,HLXS90GAE-AA,2435.59,HLXS90GAE-AA-AA,
XDR-FS,"XDR Federated Search across Cloud Instances(F)
LICENSE: Per Helix Instance
DELIVERABLE: Cloud Instance Feature (Parent to Child Cloud Instance deployment mode)
CONTENT: Federated Search capability across related HLXE Helix Enterprise Cloud Instances. Available for MSSP, and other pre-authorized Federated Search clients only - for an ability to search across multiple related Helix instances from a parent instance.
REQUIREMENTS: This option is ONLY available for HLXE Trellix-F IAM Helix Enterprise.  HLXE Subscription must be quoted and ordered in conjunction with this additional XDR-FS SKU included - in all new and subsequent renewals.",,,,,
,Standard Offering,,,,,
,Federated Platform,,,,,
A,1-+,XDR Federated Search,XDR-FS,0,XDR-FS,
,Helix (On-Prem),,,,,
TAR,"Trellix Automated Response (TAuR) or Automated Response(F)
LICENSE: Per Unit (Customer is entitled to 5 users per instance)
DELIVERABLE: Software download for installation in customer’s hypervisor environment (No hypervisor license or hardware is included)
CONTENT: On-Prem security orchestration and automated response for Helix and third-party SIEMs
Additional comments: Trellix recommends purchasing Trellix Consulting Services along with TAuR On-Prem (for Jumpstart services).",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Trellix Automated Response 1:1TE,TARE1E-AA,224917.11,TARE1E-AA-AA,
NW-EC-VA,"Network Evidence Collector - Virtual Appliance Add-on for HLXE Helix(F)
LICENSE: Per VM Instance
DELIVERABLE: Virtual Machine Software
CONTENT: Evidence Collector Virtual Appliance - for HLXE Helix
RESTRICTIONS:  Maximum Quantity 10 applies. Refer to Deal Desk for exceptions
REQUIREMENTS: Only for including as a VM option for customers with a base HLXE Helix subscription. Must additionally purchase DTI subscription option for the virtual appliance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NW Evidence Collector Virt Appl 1:1TE,VNWECGAE-AT,0,VNWECGAE-AT-AA,
NW-EC-VA-DTI,"Network Evidence Collector - Virtual Appliance for HLXE Helix - DTI(F)
LICENSE: Per VM Instance
DELIVERABLE: Content and Support Key
CONTENT: DTI Subscription and Support for Network Evidence Collector Virtual Appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Evidence Collector Virtual Appliance Subscription.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NW EC Virt Appl DTI 2W 1:1TE,VNWECD2WE1EAT,0,VNWECD2WE1EAT-AA,
,Hermes Endpoint Subscriptions,,,,,
EPEES,"Endpoint Security Essentials Edition (Enterprise)(F)
LICENSE: Per Endpoint
DELIVERABLE: On-premise or Cloud deployment with license keys for Agents, Content and Support with activation email.
MANAGEMENT: Trellix Endpoint Security (HX)
CONTENT: Comprehensive Protection plus Basic Investigation. Proactively stop advanced threats and attack campaigns at your endpoints to keep your users and data safe. Includes Integrated next-gen AV, exploit detection, behavior monitoring, endpoint containment, optional modules (such as Logon Tracker and Device Control for removable storage devices), EDR with basic investigation and forensics for Windows, macOS and Linux platforms. Upto 10 VA licenses included in the subscription but must be quoted separately.
REQUIREMENTS: Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec ES Ed (endpt) 2W 1:1TE,EPES2WE1E-AT,113.56,EPES2WE1E-AT-AA,
B,251-1000,Endpoint Sec ES Ed (endpt) 2W 1:1TE,EPES2WE1E-AT,101.94,EPES2WE1E-AT-BA,
C,1001-2000,Endpoint Sec ES Ed (endpt) 2W 1:1TE,EPES2WE1E-AT,90.28,EPES2WE1E-AT-CA,
D,2001-5000,Endpoint Sec ES Ed (endpt) 2W 1:1TE,EPES2WE1E-AT,75.72,EPES2WE1E-AT-DA,
E,5001-10000,Endpoint Sec ES Ed (endpt) 2W 1:1TE,EPES2WE1E-AT,61.15,EPES2WE1E-AT-EA,
F,10001-20000,Endpoint Sec ES Ed (endpt) 2W 1:1TE,EPES2WE1E-AT,43.67,EPES2WE1E-AT-FA,
G,20001-50000,Endpoint Sec ES Ed (endpt) 2W 1:1TE,EPES2WE1E-AT,34.95,EPES2WE1E-AT-GA,
