Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
NS3200-200/750MBPS-S,Trellix IPS NS3200-B 200/750Mbps Software license (Throughput based entitlement),,,,2100IA-HN48-SW-T,2100 HN48 IA Appliance Software(T)
NS3200-200/750MBPS FO-S,Trellix IPS NS3200-B 200/750Mbps Software license Failover (HA) (Throughput based entitlement),,,,,Legacy - Central Management Hardware Appliance
IPS NS3200,Network Security IPS NS3200 Appliance,,,,4500CM-SW-T,4500 CM Appliance Software(T)
IPS NS3200-FO,Network Security IPS NS3200 Appliance - Failover,,,,4500CM-SW-DTI-T,4500 CM Appliance Software - Dynamic Threat Intelligence(T)
IPS NS3200-FO-UPG,Network Security IPS NS3200 Appliance - FO to PRD Upgrade,,,,7500CM-SW-T,7500 CM Appliance Software(T)
IPS NS3100,Network Security IPS NS3100 Appliance,,,,7500CM-SW-DTI-T,7500 CM Appliance Software - Dynamic Threat Intelligence(T)
IPS NS3100-FO,Network Security IPS NS3100 Appliance - Failover,,,,9500CM-SW-T,9500 CM Appliance Software(T)
IPS NS3100-FO-UPG,Network Security IPS NS3100 Appliance - FO to PRD Upgrade,,,,9500CM-SW-DTI-T,9500 CM Appliance Software - Dynamic Threat Intelligence(T)
,Legacy - Network IPS Fail-Open Kits/Modules,,,,,Legacy - Central Management Cloud
FO-MODULE-10-LR,Network Security 10GigE 10GBASE-LR SM Active Fail-Open Module,,,,CM2500-CLOUD-AU-T,CM 2500 Cloud (Australia Data Center)(T)
FO-MODULE-10-SR,Network Security 10GigE 10GBASE-SR MM Active Fail-Open Module,,,,CM2500-CLOUD-DE-T,CM 2500 Cloud (Germany Data Center)(T)
FO-KIT-10-LX,Trellix Network Security 10/1 GigE 10GBASE-LR/1000BASE-LX SM Passive Fail-Open Kit,,,,CM2500-CLOUD-OR-T,CM 2500 Cloud (Oregon Data Center)(T)
FO-KIT-10-SX-62,Trellix Network Security 10/1 GigE 10GBASE-SR/1000BASE-SX 62.5Âµm MM Passive Fail-Open Kit,,,,CM2500-CLOUD-SG-T,CM 2500 Cloud (Singapore Data Center)(T)
FO-KIT-10-SX-50,Trellix Network Security 10/1 GigE 10GBASE-SR/1000BASE-SX 50Âµm MM Passive Fail-Open Kit,,,,CM2500-CLOUD-T,CM 2500 Cloud(T)
FO-KIT-1-T,Trellix Network Security 1GigE 1000BASE-T Passive Fail-Open Kit,,,,CM2500-CLOUD-DTI-AU-T,CM 2500 Cloud - Dynamic Threat Intelligence (Australia Data Center(T)
,Legacy - Network IPS Power Supplies,,,,CM2500-CLOUD-DTI-DE-T,CM 2500 Cloud - Dynamic Threat Intelligence (Germany Data Center(T)
POWER-SUPPLY-DC-NS-9X00,Network Security 1600W DC Power Supply for NS9x00,,,,CM2500-CLOUD-DTI-OR-T,CM 2500 Cloud - Dynamic Threat Intelligence (Oregon Data Center(T)
PWR-SPLY-DC-NS-7K-5K-NS95,Trellix Network Security 650W DC Power Supply for NS7xx0 and NS5x00 and NS9500,,,,CM2500-CLOUD-DTI-SG-T,CM 2500 Cloud - Dynamic Threat Intelligence Singapore Data Center(T)
,Legacy - Advanced Threat Defense,,,,CM2500-CLOUD-DTI-T,CM 2500 Cloud - Dynamic Threat Intelligence(T)
ATD-6100-S,Advanced Threat Defense 6100 - Subscription,,,,,Legacy - Classic Forensics PX Virtual Appliances
ATD-6100,Advanced Threat Defense 6100,,,,PX-VA-T,PX Virtual Appliance(T)
ATD-3200,Trellix Intelligent Sandbox 3200,,,,,Legacy - Classic Forensics PX Hardware Appliances
ATD-6200,Trellix Intelligent Sandbox 6200,,,,1004SPX-SW-T,1004 S PX Appliance Software(T)
ATD-3100-S,Advanced Threat Defense 3100 - Subscription,,,,2060PX-ESS96-SW-T,2060 ESS96 PX  Appliance Software(T)
ATD-3100,Advanced Threat Defense 3100,,,,2060PX-ESS120-SW-T,2060 ESS120 PX  Appliance Software(T)
,Legacy - Advanced Threat Defense (IVX Transitioned),,,,2060PX-EXT20-SW-T,2060 EXT 20 PX Appliance Software(T)
IVX3100,Trellix Intelligent Sandbox 3100 (IVX Software),,,,4000SX-440PX-SW-T,4000 SX 440 PX  Appliance Software(T)
IVX3100-DTI,Trellix Intelligent Sandbox 3100 (IVX Software) - Dynamic Threat Intelligence,,,,5600PX-T,5600 PX Appliance(T)
EX3100,Trellix Email Security Server on Trellix Intelligent Sandbox 3100,,,,5600PX-SW-T,5600 PX Appliance Software(T)
IVX3200,Trellix Intelligent Sandbox 3200 (IVX Software),,,,7600PX-T,7600 PX Appliance(T)
IVX3200-DTI,Trellix Intelligent Sandbox 3200 (IVX Software) - Dynamic Threat Intelligence,,,,7600PX-SW-T,7600 PX Appliance Software(T)
EX3200,Trellix Email Security Server on Trellix Intelligent Sandbox 3200,,,,7620PX-T,7620 PX Appliance(T)
IVX6100,Trellix Intelligent Sandbox 6100 (IVX Software),,,,7620PX-SW-T,7620 PX Appliance Software(T)
IVX6100-DTI,Trellix Intelligent Sandbox 6100 (IVX Software) - Dynamic Threat Intelligence,,,,,Legacy - Classic Forensics Storage Hardware Appliances
EX6100,Trellix Email Security Server on Trellix Intelligent Sandbox 6100,,,,5000SX-T,5000 SX Appliance(T)
IVX6200,Trellix Intelligent Sandbox 6200 (IVX Software),,,,5000SX-SW-T,5000 SX Appliance Software(T)
IVX6200-DTI,Trellix Intelligent Sandbox 6200 (IVX Software) - Dynamic Threat Intelligence,,,,,Legacy - Classic File Security Virtual Appliances
EX6200,Trellix Email Security Server on Trellix Intelligent Sandbox 6200,,,,2500FX-VA-T,2500 FX Virtual Appliance(T)
EM-IVX-VA-T,Email Security Sensor Virtual(T) - IVX,,,,2500FX-VA-DTI-T,2500 FX Virtual Appliance - Dynamic Threat Intelligence(T)
EM-IVX-VA-DTI-T,Email Security Sensor Virtual(T) - IVX - Dynamic Threat Intelligence(T),,,,,Legacy - Classic File Security Hardware Appliances
,Legacy - Trellix Intelligent Sandbox Virtual Appliances,,,,6500FX-SW-T,6500 FX Appliance Software(T)
ATD-VM1008-EP,Trellix Virtual Intelligent Sandbox Appliance - Per Endpoint,,,,6500FX-DTI-T,6500 FX Appliance - Dynamic Threat Intelligence(T)
ATD-VM1008,Trellix Virtual Intelligent Sandbox Appliance VM1008,,,,6600FX-T,6600 FX Appliance(T)
,Legacy - SIEM Combination Appliances,,,,6600FX-SW-T,6600 FX Appliance Software(T)
ESM-ELM-ERC-6075,"Trellix Enterprise Security Manager, Log Manager and Event Receiver Combination 6075",,,,6600FX-DTI-T,6600 FX Appliance - Dynamic Threat Intelligence(T)
ESM-ELM-ERC-6050,"Enterprise Security, Enterprise Log Manager and Event Receiver 6050 Combination",,,,,Legacy - APG Intelligence as a Service (INTAAS)
ESM-ELM-ERC-5775,"Trellix Enterprise Security Manager, Log Manager and Event Receiver Combination 5775",,,,APG-THREATRES,APG Advanced Threat Research Unit Prepaid
ESM-ELM-ERC-5700,"Enterprise Security, Enterprise Log Manager and Event Receiver 5700 Combination",,,,APGTHREATRES-LG,APG Advanced Threat Research Unit Large
,Legacy - Enterprise Security Manager Appliances,,,,APGTHREATRES-MD,APG Advanced Threat Research Unit Med
ETM-6075,Trellix Enterprise Security Manager 6075,,,,APG-THREAT-TA,APG External Target Assess Prepaid
ETM-X9-N,Trellix Enterprise Security Manager X9-N,,,,APG-QTE,APG Custom Quote Consulting
ETM-6050,Enterprise Security Manager 6050,,,,APG-QTE-PP,APG Custom Quote Consulting Prepaid
ETM-5775,Trellix Enterprise Security Manager 5775,,,,APG-ATLAS,ATLAS - 1 year Upfront Billing
ETM-5700,Enterprise Security Manager 5700,,,,,Legacy - Consulting Services:  APG Private GTI (pGTI)
ETM-X7-N,Trellix Enterprise Security Manager X7-N,,,,ARTGIE-LRG,GTI Private Cloud Large Complex Site
ETM-X7,Enterprise Security Manager X7,,,,ARTGIE-LTE,GTI Private Cloud Lite Complex Site
ETM-X9,Enterprise Security Manager X9,,,,ARTGIE-MASTER,GTI Private Cloud Master Repository
ETM-X11-N,Trellix Enterprise Security Manager X11-N,,,,ARTGIE-MED,GTI Private Cloud Medium Multi-Site
ETM-X11,Enterprise Security Manager X11,,,,ARTGIE-SML,GTI Private Cloud Small Single Site
Trellix Legacy,,,,,,
,Legacy - Hermes IVX Enterprise Cloud Subscriptions  (Formerly DOD),,,,,
DOD-T,"IVX Enterprise Cloud (Formely Detection on Demand)(T)
LICENSE: Per User
DELIVERABLE: IVX Enterprise Cloud
REQUIREMENTS: Minimum New Sale Order Quantity is 250 Users
NOTE:  Trellix-M IAM hosted only
Customer purchasing on a Per-User basis may use the Product for up to twenty (20) submissions per User per month of the Product Term, aggregated across all of Customer’s Users. ""Submissions"" are files or other artefacts submitted to the Product by Customer for processing.  User’s here refers to the employee count of the organization.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,IVX Enterprise Cloud 1:1TE(T),DODECE-AA,74.48,DODECE-AA-AA,
B,251-1000,IVX Enterprise Cloud 1:1TE(T),DODECE-AA,69.34,DODECE-AA-BA,
C,1001-2000,IVX Enterprise Cloud 1:1TE(T),DODECE-AA,64.21,DODECE-AA-CA,
D,2001-5000,IVX Enterprise Cloud 1:1TE(T),DODECE-AA,61.63,DODECE-AA-DA,
E,5001-10000,IVX Enterprise Cloud 1:1TE(T),DODECE-AA,59.08,DODECE-AA-EA,
F,10001-20000,IVX Enterprise Cloud 1:1TE(T),DODECE-AA,56.5,DODECE-AA-FA,
G,20001-50000,IVX Enterprise Cloud 1:1TE(T),DODECE-AA,53.94,DODECE-AA-GA,
H,50001-+,IVX Enterprise Cloud 1:1TE(T),DODECE-AA,51.36,DODECE-AA-HA,
DOD-DE-T,"IVX Enterprise Cloud (Formely Detection on Demand) (Germany Data Center)(T)
LICENSE: Per User
DELIVERABLE: IVX Enterprise Cloud
REQUIREMENTS: Minimum New Sale Order Quantity is 250 Users
NOTE:  Trellix-M IAM hosted only
Customer purchasing on a Per-User basis may use the Product for up to twenty (20) submissions per User per month of the Product Term, aggregated across all of Customer’s Users. ""Submissions"" are files or other artefacts submitted to the Product by Customer for processing.  User’s here refers to the employee count of the organization.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,IVX Enterprise Cloud (DE) 1:1TE(T),DODDEE-AA,74.48,DODDEE-AA-AA,
B,251-1000,IVX Enterprise Cloud (DE) 1:1TE(T),DODDEE-AA,69.34,DODDEE-AA-BA,
C,1001-2000,IVX Enterprise Cloud (DE) 1:1TE(T),DODDEE-AA,64.21,DODDEE-AA-CA,
D,2001-5000,IVX Enterprise Cloud (DE) 1:1TE(T),DODDEE-AA,61.63,DODDEE-AA-DA,
E,5001-10000,IVX Enterprise Cloud (DE) 1:1TE(T),DODDEE-AA,59.08,DODDEE-AA-EA,
F,10001-20000,IVX Enterprise Cloud (DE) 1:1TE(T),DODDEE-AA,56.5,DODDEE-AA-FA,
G,20001-50000,IVX Enterprise Cloud (DE) 1:1TE(T),DODDEE-AA,53.94,DODDEE-AA-GA,
H,50001-+,IVX Enterprise Cloud (DE) 1:1TE(T),DODDEE-AA,51.36,DODDEE-AA-HA,
,Legacy - IVX Enterprise Cloud,,,,,
IVX-P,"IVX Enterprise Cloud -Submission Pack
LICENSE: Per 10000 Submissions
DELIVERABLE: IVX Enterprise Cloud
NOTE:  Trellix-M IAM hosted only  Stackable (eg for 30000 submissions quote QTY=3)",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,IVX Enterprise Cloud (SubPk) 1:1TE,IVXPECE-AT,19457.68,IVXPECE-ATAA,
IVX-DE-P,"IVX Enterprise Cloud -Submission Pack (Germany Data Center)
LICENSE: Per 10000 Submissions
DELIVERABLE: IVX Enterprise Cloud
NOTE:  Trellix-M IAM hosted only. Stackable (eg for 30000 submissions quote QTY=3)",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,IVX Enterprise Cloud (SubPk) (DE) 1:1TE,IVXPDEE-AT,19457.68,IVXPDEE-ATAA,
IVX-JP-P,"IVX Enterprise Cloud -Submission Pack (Tokyo Data Center)
LICENSE: Per 10000 Submissions
DELIVERABLE: IVX Enterprise Cloud
NOTE:  Trellix-M IAM hosted only. Stackable (eg for 30000 submissions quote QTY=3)",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,IVX Enterprise Cloud (SubPk)(JP) 1:1TE,IVXPJPE-AT,19457.68,IVXPJPE-ATAA,
,Legacy - Premium Support,,,,,
PRS-SAM,"Resident Enterprise Support- Support Account Manager
End of Life/Support is 31 December 2030. Support contracts cannot extend past the End of Life/ Support Date.
Resident Enterprise Support provides an onsite Support Account Manager or Product Specialists that will work directly within your team to maximize your security and prevent issues occurring. RSAM and Product Specialists covers all Trellix/Skyhigh Product Families except Systems Security SaaS and Risk & Compliance SaaS. Provides coverage for one region. (Two year minimum term; Activated by Sales rep).",,,,,
,Standard Offering,,,,,
,1yr Software Support,,,,,
A,1-+,Resident SAM Enterprise Support,PRSYDM-AT,559702.71,PRSYDM-AT-AA,
,Legacy - Custom Support,,,,,
CUST-SPPT-PSW,"Software (Pre-loaded) Custom Support
Software (Pre-loaded) Custom Support
LEVEL OF SUPPORT: Provides limited software support (Pre-loaded software on Hardware).
(A specific Release Version of SW being supported beyond EOL)
Refer to https://www.trellix.com/en-us/assets/legal/technical-support-and-maintenance-terms-and-conditions.pdf for End of Life/Support terms incorporated herein by reference.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Custom Software (HW) Support,EOLSWM-AA,Call For Quote,EOLSWM-AA-AA,
CUST-SPPT-HW,"Hardware Custom Support
LEVEL OF SUPPORT: Limited hardware support. Refer to https://www.trellix.com/en-us/assets/legal/technical-support-and-maintenance-terms-and-conditions.pdf for End of Life/Support terms incorporated herein by reference.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Custom Hardware Support,EOLHWM-AA,Call For Quote,EOLHWM-AA-AA,
CUST-SPPT-SIEM-PSW,"SIEM Appliance (Pre-loaded Software) Custom Support
LEVEL OF SUPPORT: Provides limited software support for a specific release version of software on a device (being supported for a term beyond EOL)
Refer to https://www.trellix.com/en-us/assets/legal/technical-support-and-maintenance-terms-and-conditions.pdf for End of Life/Support terms incorporated herein by reference.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Custom SIEM Appl SW Support,EOLSWS-AA,Call For Quote,EOLSWS-AA-AA,
CUST-SPPT-IPS-PSW,"Network IPS Appliance (Pre-loaded Software) Custom Support
LEVEL OF SUPPORT: Provides limited software support for a specific release version of software on a device (being supported for a term beyond EOL)
Refer to https://www.trellix.com/en-us/assets/legal/technical-support-and-maintenance-terms-and-conditions.pdf for End of Life/Support terms incorporated herein by reference.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Custom IPS Appl SW Support,EOLSWI-AA,Call For Quote,EOLSWI-AA-AA,
CUST-SPPT-DLP-PSW,"DLP Appliance (Pre-loaded Software) Custom Support
LEVEL OF SUPPORT: Provides limited software support for a specific release version of software on a device (being supported for a term beyond EOL)
Refer to https://www.trellix.com/en-us/assets/legal/technical-support-and-maintenance-terms-and-conditions.pdf for End of Life/Support terms incorporated herein by reference.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Custom DLP Appl SW Support,EOLSWD-AA,Call For Quote,EOLSWD-AA-AA,
CUST-SPPT-ATD-PSW,"ATD Appliance (Pre-loaded Software) Custom Support
LEVEL OF SUPPORT: Provides limited software support for a specific release version of software on a device (being supported for a term beyond EOL)
Refer to https://www.trellix.com/en-us/assets/legal/technical-support-and-maintenance-terms-and-conditions.pdf for End of Life/Support terms incorporated herein by reference.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Custom ATD Appl SW Support,EOLSWA-AA,Call For Quote,EOLSWA-AA-AA,
CUST-SPPT-SW,"Legacy Software Custom Support
LEVEL OF SUPPORT: Provides Custom Technical Support for products that have reached End of Life (EOL)/End of Version (EOV). Refer to https://www.trellix.com/en-us/assets/legal/technical-support-and-maintenance-terms-and-conditions.pdf for End of Life/Support terms incorporated herein by reference.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Custom Software Support,EOLYWM-AA,Call For Quote,EOLYWM-AA-AA,
CUST-SPPT-CP-SW,"Legacy Client Protection Software Custom Support
LEVEL OF SUPPORT: Provides Custom Technical Support for products that have reached End of Life (EOL)/End of Version (EOV).
Refer to https://www.trellix.com/en-us/assets/legal/technical-support-and-maintenance-terms-and-conditions.pdf for End of Life/Support terms incorporated herein by reference.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Custom Client Prtn SW Support,EOLYWC-AA,Call For Quote,EOLYWC-AA-AA,
CUST-SPPT-EDR-SW,"Legacy EDR Software Custom Support
LEVEL OF SUPPORT: Provides Custom Technical Support for products that have reached End of Life (EOL)/End of Version (EOV).
Refer to https://www.trellix.com/en-us/assets/legal/technical-support-and-maintenance-terms-and-conditions.pdf for End of Life/Support terms incorporated herein by reference.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Custom EDR SW Support,EOLYWE-AA,Call For Quote,EOLYWE-AA-AA,
CUST-SPPT-DC-SW,"Legacy Data Center Software Custom Support
LEVEL OF SUPPORT: Provides Custom Technical Support for products that have reached End of Life (EOL)/End of Version (EOV).
Refer to https://www.trellix.com/en-us/assets/legal/technical-support-and-maintenance-terms-and-conditions.pdf for End of Life/Support terms incorporated herein by reference.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Custom Data Center SW Support,EOLYWD-AA,Call For Quote,EOLYWD-AA-AA,
,Endpoint Cloud Deploy Options,,,,,
HXCL-OR-T,"HX Cloud Hosting Endpoint - Large (Oregon Data Center)(T)
LICENSE: Per Instance
DELIVERABLE: Additional Hosting of Cloud Instance.
CONTENT: Suitable for customers with greater than 5,000 endpoints. Each device with a HX agent deployed should be considered as an endpoint.
REQUIREMENTS: An add-on to Endpoint Subscription for HX Cloud Hosting Instance - as a standalone subscription for the instances of HX Cloud Hosting. To be included as a Cloud deployment option for customers with a base Hermes Endpoint Security Essentials, Hermes Endpoint Security Power, TRXHX, TRXE1 or SS4 subscription OR to be sold to customers with these existing base Hermes subscriptions.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,HX Cloud Hosting Endpt LG (OR) 1:1TE(T),HXCLORGXE-AA,43680.94,HXCLORGXE-AA-AA,
HXCM-OR-T,"HX Cloud Hosting Endpoint - Medium (Oregon Data Center)(T)
LICENSE: Per Instance
DELIVERABLE: Additional Hosting of Cloud Instance.
CONTENT: Suitable for customers with upto 5,000 endpoints. Each device with a HX agent deployed should be considered as an endpoint.
REQUIREMENTS: An add-on to Endpoint Subscription for HX Cloud Hosting Instance - as a standalone subscription for the instances of HX Cloud Hosting. Each instance can support upto 5,000 endpoint. To be included as a Cloud deployment option for customers with a base Hermes Endpoint Security Essentials, Hermes Endpoint Security Power, TRXHX, TRXE1 or SS4 subscription OR to be sold to customers with these existing base Hermes subscriptions.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,HX Cloud Hosting Endpt MD (OR) 1:1TE(T),HXCMORGXE-AA,27284.29,HXCMORGXE-AA-AA,
,Legacy - Protection and EDR (SaaS & On-Premise),,,,,
MV7-AU,"Trellix Protect Plus and EDR Premium for Endpoint (Australia Data Center)
End of Sale is 17 February 2025 for the Subscription offering.  Existing Customers can expand licensing and renew subscriptions until further notice.
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT:  ePO - SaaS, ePO - On-prem, ePO - IaaS, Threat Intelligence Exchange (TIE), Threat Intelligence Exchange - SaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED:  Trellix EDR Premium with guided investigations utilizing 90-days of historical endpoint data, Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Device Control is only currently supported in this region with ePO - On-prem, Command Line Scanner, Application Control for PCs, Trellix Insights for profiling ""Top Attacks"" with guidance to improve protection, and access to deploy Strategic Innovation Alliance (SIA) partner products.
RESTRICTIONS: Limited to maximum of 5 devices per User. Features included are not ideal for deployments in physical, virtual, and/or cloud server environments; separate Server Security SKUs should be purchased. Trellix Insights requires ENS 10.7, ePO 5.10 cu7 with MA5.6.x ePO - SaaS does not support all product features. Refer to specific product documentation for the latest compatibility with ePO - SaaS.  This entitlement includes ePO - SaaS and Trellix EDR tenancies located in Australia data center. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix EDR Prem&EPP (AU) 1:1TE,MV7AUE-AA,418.08,MV7AUE-AA-AA,
B,251-1000,Trellix EDR Prem&EPP (AU) 1:1TE,MV7AUE-AA,374.85,MV7AUE-AA-BA,
C,1001-2000,Trellix EDR Prem&EPP (AU) 1:1TE,MV7AUE-AA,335.8,MV7AUE-AA-CA,
D,2001-5000,Trellix EDR Prem&EPP (AU) 1:1TE,MV7AUE-AA,296.33,MV7AUE-AA-DA,
E,5001-10000,Trellix EDR Prem&EPP (AU) 1:1TE,MV7AUE-AA,283.33,MV7AUE-AA-EA,
F,10001-+,Trellix EDR Prem&EPP (AU) 1:1TE,MV7AUE-AA,266.12,MV7AUE-AA-FA,
MV7-DE,"Trellix Protect Plus and EDR Premium for Endpoint (Germany Data Center)
End of Sale is 17 February 2025 for the Subscription offering.  Existing Customers can expand licensing and renew subscriptions until further notice.
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT:  ePO - SaaS, ePO - On-prem, ePO - IaaS, Threat Intelligence Exchange (TIE), Threat Intelligence Exchange - SaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED: Trellix EDR Premium with guided investigations utilizing 90-days of historical endpoint data, Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Device Control, Command Line Scanner, Application Control for PCs, Trellix Insights for profiling ""Top Attacks"" with guidance to improve protection, and access to deploy Strategic Innovation Alliance (SIA) partner products.
RESTRICTIONS: Limited to maximum of 5 devices per User. Features included are not ideal for deployments in physical, virtual, and/or cloud server environments; separate Server Security SKUs should be purchased. Trellix Insights requires ENS 10.7, ePO 5.10 cu7 with MA5.6.x ePO - SaaS does not support all product features. Refer to specific product documentation for the latest compatibility with ePO - SaaS.  This entitlement includes ePO - SaaS and Trellix EDR tenancies located in Germany data center.  For further exceptions, please refer to the Quoting Handbook.",,,,,
